Selection	Association Name	Association Type	Significance
Membrane Protein	Sonication	Procedure	0.00403
Membrane Protein	Clinical protocols	Procedure	0.00403
Membrane Protein	Coronary artery bypass surgery	Procedure	0.00405
Membrane Protein	Yeast one/two-hybrid system	Procedure	0.00407
Membrane Protein	Renal dialysis	Procedure	0.00409
Membrane Protein	CD19 expressing B cell count	Procedure	0.00409
Membrane Protein	MCC protocol	Procedure	0.0041
Membrane Protein	Pet imaging, any site, not otherwise specified	Procedure	0.0041
Membrane Protein	Amputation	Procedure	0.0041
Membrane Protein	Immunoglobulin M measurement	Procedure	0.00415
Membrane Protein	Cerebral angiography	Procedure	0.00424
Membrane Protein	Gene transfer techniques	Procedure	0.00431
Membrane Protein	Neoplasm transplantation	Procedure	0.00433
Membrane Protein	Drug evaluation	Procedure	0.00434
Membrane Protein	Statistical analysis	Procedure	0.00441
Membrane Protein	Colony-forming units assay	Procedure	0.00441
Membrane Protein	Systolic blood pressure measurement	Procedure	0.00443
Membrane Protein	Temporomandibular joint arthroplasty by dentist	Procedure	0.00443
Membrane Protein	Sample fixation	Procedure	0.00444
Membrane Protein	Molecular diagnosis	Procedure	0.00447
Membrane Protein	Health care surveys	Procedure	0.00448
Membrane Protein	Monoclonal antibody therapy	Procedure	0.0045
Membrane Protein	Behavior therapy	Procedure	0.00451
Membrane Protein	Macrophage activation as therapeutic procedure	Procedure	0.00452
Membrane Protein	Immunomagnetic separation	Procedure	0.00456
Membrane Protein	Mechanical ventilation	Procedure	0.00456
Membrane Protein	Cardiac surgery procedures	Procedure	0.00457
Membrane Protein	Cure study	Procedure	0.00458
Membrane Protein	Investigation of megakaryocytes	Procedure	0.00458
Membrane Protein	Diagnostic imaging	Procedure	0.0046
Membrane Protein	Phencyclidine measurement	Procedure	0.00461
Membrane Protein	Creatinine measurement	Procedure	0.00461
Membrane Protein	Cortisol measurement	Procedure	0.00461
Membrane Protein	Screening for cancer	Procedure	0.00462
Membrane Protein	Voltage clamp	Procedure	0.00464
Membrane Protein	Crenated cell measurement	Procedure	0.00467
Membrane Protein	Injection procedure	Procedure	0.00468
Membrane Protein	Anticoagulation therapy	Procedure	0.00468
Membrane Protein	Second look surgery	Procedure	0.00468
Membrane Protein	Disease screening	Procedure	0.0047
Membrane Protein	Logistic regression analysis	Procedure	0.0047
Membrane Protein	Organ transplantation	Procedure	0.00473
Membrane Protein	Assisted reproductive technologies	Procedure	0.00473
Membrane Protein	Treatment filtration	Procedure	0.00476
Membrane Protein	Balloon dilatation	Procedure	0.00476
Membrane Protein	Transmission electron microscopy	Procedure	0.00479
Membrane Protein	Drug discovery	Procedure	0.0048
Membrane Protein	Gas chromatography-mass spectrometry	Procedure	0.0048
Membrane Protein	Cell count	Procedure	0.00483
Membrane Protein	Minimum lethal concentration (MLC)	Procedure	0.00483
Membrane Protein	Repeat surgery	Procedure	0.00483
Membrane Protein	Representational oligonucleotide microarray analysis	Procedure	0.00484
Membrane Protein	Drug formulation process	Procedure	0.00485
Membrane Protein	Cataract extraction	Procedure	0.00485
Membrane Protein	Hysterectomy	Procedure	0.00486
Membrane Protein	Bile acid measurement	Procedure	0.00488
Membrane Protein	Enzyme-linked immunospot assay	Procedure	0.00489
Membrane Protein	Decompression	Procedure	0.00489
Membrane Protein	Vascular surgical procedures	Procedure	0.0049
Membrane Protein	Serodiagnosis	Procedure	0.00493
Membrane Protein	Peripheral nerve stimulation	Procedure	0.00498
Membrane Protein	Triacylglycerol lipase measurement	Procedure	0.005
Membrane Protein	Epidemiologic methods	Procedure	0.00504
Membrane Protein	Obstetrics	Procedure	0.00505
Membrane Protein	Isotope-coded affinity tag protein analysis	Procedure	0.00505
Membrane Protein	Early diagnosis	Procedure	0.00507
Membrane Protein	Mutation detection	Procedure	0.00508
Membrane Protein	Acoustic stimulation	Procedure	0.00508
Membrane Protein	Dilatation action	Procedure	0.00512
Membrane Protein	Microsurgery	Procedure	0.00512
Membrane Protein	Electrophysiology studies	Procedure	0.00514
Membrane Protein	Secretin measurement	Procedure	0.00514
Membrane Protein	Cognitive therapy	Procedure	0.00514
Membrane Protein	Manometry	Procedure	0.00515
Membrane Protein	Primary prevention	Procedure	0.00518
Membrane Protein	Enzyme assays	Procedure	0.0052
Membrane Protein	Treatment options	Procedure	0.00521
Membrane Protein	SELEX aptamer technique	Procedure	0.00522
Membrane Protein	Cyclophosphamide/doxorubicin/methotrexate protocol	Procedure	0.00524
Membrane Protein	Tomography, emission-computed, single-photon	Procedure	0.00524
Membrane Protein	Red blood cell morphology procedure	Procedure	0.00524
Membrane Protein	Autopsy	Procedure	0.00525
Membrane Protein	Bronchoscopy	Procedure	0.00526
Membrane Protein	Genetic testing for cancer risk	Procedure	0.00527
Membrane Protein	Colonoscopy	Procedure	0.00529
Membrane Protein	Insulin measurement	Procedure	0.00531
Membrane Protein	Cardiopulmonary bypass	Procedure	0.00533
Membrane Protein	Secondary prevention	Procedure	0.00533
Membrane Protein	Positioning therapy	Procedure	0.00534
Membrane Protein	Electric stimulation technique	Procedure	0.00537
Membrane Protein	Electromyogram of eye	Procedure	0.00537
Membrane Protein	Heterozygote detection	Procedure	0.00541
Membrane Protein	Deuterium exchange measurement	Procedure	0.00541
Membrane Protein	Profile (lab procedure)	Procedure	0.00542
Membrane Protein	Spirometry	Procedure	0.00542
Membrane Protein	Doxorubicin/prednisone/vincristine protocol	Procedure	0.00549
Membrane Protein	Decompressive incision	Procedure	0.00552
Membrane Protein	Diastolic blood pressure measurement	Procedure	0.00559
Membrane Protein	Urography	Procedure	0.00559
Membrane Protein	Blood glucose measurement	Procedure	0.0056
Membrane Protein	Fast protein liquid chromatography	Procedure	0.00562
Membrane Protein	Arthroscopy	Procedure	0.00562
Membrane Protein	RNase protection assay	Procedure	0.00563
Membrane Protein	Biometry	Procedure	0.00563
Membrane Protein	Latent transition analysis	Procedure	0.00565
Membrane Protein	Thrombolytic therapy	Procedure	0.00568
Membrane Protein	First-line therapy	Procedure	0.0057
Membrane Protein	Neurologic examination	Procedure	0.00573
Membrane Protein	Cytarabine/daunorubicin/prednisone/thioguanine	Procedure	0.00576
Membrane Protein	Total radical-trap antioxidant potential measurement	Procedure	0.00576
Membrane Protein	Electrophoresis, gel, pulsed-field	Procedure	0.00576
Membrane Protein	Thoracotomy	Procedure	0.00578
Membrane Protein	Standardization	Procedure	0.00581
Membrane Protein	Mastectomy	Procedure	0.00582
Membrane Protein	Spinal fusion	Procedure	0.00583
Membrane Protein	Supervision (regime/therapy)	Procedure	0.00585
Membrane Protein	Pneumonectomy	Procedure	0.00587
Membrane Protein	Sickle cell count	Procedure	0.00589
Membrane Protein	Serum bactericidal antibody assay	Procedure	0.00589
Membrane Protein	Fecal immunochemical test	Procedure	0.0059
Membrane Protein	General anesthesia	Procedure	0.0059
Membrane Protein	Debridement	Procedure	0.00591
Membrane Protein	Oxygen saturation measurement	Procedure	0.00591
Membrane Protein	Specimen collection method shaving	Procedure	0.00595
Membrane Protein	Fluoroscopy	Procedure	0.00595
Membrane Protein	Orthopedic procedures	Procedure	0.00597
Membrane Protein	Cephalometry	Procedure	0.00599
Membrane Protein	Calorimetry	Procedure	0.00603
Membrane Protein	Molecular targeted therapy	Procedure	0.00605
Membrane Protein	Placebos	Procedure	0.00611
Membrane Protein	Ck2	Procedure	0.00614
Membrane Protein	Nutrition surveys	Procedure	0.00616
Membrane Protein	Education, medical, continuing	Procedure	0.00617
Membrane Protein	Morphine measurement	Procedure	0.00622
Membrane Protein	Education, medical, undergraduate	Procedure	0.00623
Membrane Protein	Erythrocyte cell morphology	Procedure	0.00625
Membrane Protein	Remission induction	Procedure	0.00629
Membrane Protein	Erythrocyte morphology	Procedure	0.00629
Membrane Protein	Phage lysis	Procedure	0.00631
Membrane Protein	Irrigation	Procedure	0.00632
Membrane Protein	Magnetic resonance angiography	Procedure	0.00632
Membrane Protein	Angioplasty	Procedure	0.00634
Membrane Protein	Content analysis	Procedure	0.00634
Membrane Protein	Bolus infusion	Procedure	0.00637
Membrane Protein	Craniotomy	Procedure	0.00638
Membrane Protein	Skin transplantation	Procedure	0.00643
Membrane Protein	Neutron diffraction	Procedure	0.00648
Membrane Protein	Brachytherapy	Procedure	0.0065
Membrane Protein	High-throughput screening assays	Procedure	0.00658
Membrane Protein	Fracture fixation	Procedure	0.00659
Membrane Protein	Blood vessel prosthesis implantation	Procedure	0.00661
Membrane Protein	Randomization	Procedure	0.00664
Membrane Protein	Glucohemoglobin measurement	Procedure	0.00665
Membrane Protein	Pre-clinical trial	Procedure	0.00671
Membrane Protein	Hidden markov model	Procedure	0.00671
Membrane Protein	Gene replacement	Procedure	0.00671
Membrane Protein	Complementary and alternative medicine	Procedure	0.00676
Membrane Protein	Bone mineral density test	Procedure	0.00679
Membrane Protein	Electroconvulsive therapy	Procedure	0.0068
Membrane Protein	Depression scale	Procedure	0.00683
Membrane Protein	Heat denaturation	Procedure	0.00684
Membrane Protein	Contraceptive methods	Procedure	0.00685
Membrane Protein	Single channel monitoring	Procedure	0.00686
Membrane Protein	NPHS2 gene mutation analysis	Procedure	0.00686
Membrane Protein	MFN2 gene mutation analysis	Procedure	0.00686
Membrane Protein	Unsaturated iron binding capacity measurement	Procedure	0.00686
Membrane Protein	Bacterial biotyping	Procedure	0.00686
Membrane Protein	HD gene mutation analysis	Procedure	0.00686
Membrane Protein	Nerve block	Procedure	0.00688
Membrane Protein	Transfusion of other substance	Procedure	0.00689
Membrane Protein	Transfusion	Procedure	0.00689
Membrane Protein	Emergency treatment	Procedure	0.00689
Membrane Protein	Cell hybridization	Procedure	0.0069
Membrane Protein	Clinical adjustment	Procedure	0.00692
Membrane Protein	Altretamine/cisplatin/cyclophosphamide protocol	Procedure	0.00693
Membrane Protein	Test, cytology, digestive	Procedure	0.00693
Membrane Protein	Stenting	Procedure	0.00697
Membrane Protein	Vaginal smears	Procedure	0.007
Membrane Protein	Total hip replacement	Procedure	0.00704
Membrane Protein	PLP1 gene duplication	Procedure	0.00705
Membrane Protein	Laser scanning microscopy	Procedure	0.00707
Membrane Protein	Enteral nutrition	Procedure	0.00707
Membrane Protein	Indirect fluorescence antibody test	Procedure	0.00708
Membrane Protein	Heart valve prosthesis implantation	Procedure	0.00711
Membrane Protein	Cell culture system	Procedure	0.00714
Membrane Protein	Genetic manipulation	Procedure	0.00717
Membrane Protein	Endovascular procedures	Procedure	0.00718
Membrane Protein	Complementary therapies	Procedure	0.00721
Membrane Protein	Colectomy	Procedure	0.00723
Membrane Protein	Blood gas analysis	Procedure	0.00725
Membrane Protein	Disorder control	Procedure	0.00727
Membrane Protein	Interleukin 3 measurement	Procedure	0.00727
Membrane Protein	Polysomnography	Procedure	0.00727
Membrane Protein	Multicenter study	Procedure	0.00728
Membrane Protein	Controlled study	Procedure	0.0073
Membrane Protein	Comparative study research	Procedure	0.00732
Membrane Protein	Visual analog pain scale	Procedure	0.00735
Membrane Protein	Medical therapy	Procedure	0.00735
Membrane Protein	Nephrectomy	Procedure	0.00736
Membrane Protein	Histological techniques	Procedure	0.00738
Membrane Protein	Cardiopulmonary resuscitation	Procedure	0.0074
Membrane Protein	Fibrinogen assay	Procedure	0.00741
Membrane Protein	Protocol treatment arm	Procedure	0.00741
Membrane Protein	Parenteral nutrition	Procedure	0.00743
Membrane Protein	Sampling studies	Procedure	0.00745
Membrane Protein	Epidemiologic studies	Procedure	0.00748
Membrane Protein	ECHO protocol	Procedure	0.00752
Membrane Protein	Chemoprevention	Procedure	0.00755
Membrane Protein	Video microscopy	Procedure	0.00756
Membrane Protein	Cisplatin/doxorubicin/vincristine protocol	Procedure	0.0076
Membrane Protein	Repeated measures	Procedure	0.00761
Membrane Protein	Electric stimulation therapy	Procedure	0.00763
Membrane Protein	Food analysis	Procedure	0.00765
Membrane Protein	Simulation	Procedure	0.00766
Membrane Protein	Comparative analysis	Procedure	0.00768
Membrane Protein	Electric countershock	Procedure	0.00768
Membrane Protein	Chromosome walking	Procedure	0.00769
Membrane Protein	Gas chromatography	Procedure	0.0077
Membrane Protein	Radiographic image enhancement	Procedure	0.0077
Membrane Protein	Experimental design	Procedure	0.00773
Membrane Protein	Dual-energy X-ray absorptiometry	Procedure	0.00775
Membrane Protein	Energy dispersive spectroscopy	Procedure	0.00775
Membrane Protein	Research clinical testing	Procedure	0.00777
Membrane Protein	Glomerular filtration rate	Procedure	0.00779
Membrane Protein	Structural clinical interview for DSM-III	Procedure	0.00779
Membrane Protein	Multicenter studies as topic	Procedure	0.00781
Membrane Protein	Axotomy	Procedure	0.00782
Membrane Protein	Root canal therapy	Procedure	0.00783
Membrane Protein	The science and art of healing	Procedure	0.00784
Membrane Protein	Cardiac catheterization procedures	Procedure	0.00785
Membrane Protein	Apolipoprotein B assay	Procedure	0.00792
Membrane Protein	Gelatinase B	Procedure	0.00796
Membrane Protein	Radiosurgery	Procedure	0.00797
Membrane Protein	Quantitative real-time polymerase chain reaction	Procedure	0.00798
Membrane Protein	CFP protocol	Procedure	0.00799
Membrane Protein	Acanthocyte count	Procedure	0.00799
Membrane Protein	Pain relief	Procedure	0.00808
Membrane Protein	Surgical repair	Procedure	0.00808
Membrane Protein	National survey	Procedure	0.00814
Membrane Protein	Medical history taking	Procedure	0.00817
Membrane Protein	Intraocular pressure test	Procedure	0.0082
Membrane Protein	Tau statistical technique	Procedure	0.00825
Membrane Protein	Single-blind method	Procedure	0.00826
Membrane Protein	Antidepressant measurement	Procedure	0.00827
Membrane Protein	Induced abortion	Procedure	0.00828
Membrane Protein	Lipoprotein measurement	Procedure	0.00829
Membrane Protein	Cisplatin/etoposide/mitoguazone protocol	Procedure	0.0083
Membrane Protein	Gel mobility shift assay	Procedure	0.00832
Membrane Protein	X-ray photoelectron spectroscopy	Procedure	0.00832
Membrane Protein	Cryosurgery	Procedure	0.00832
Membrane Protein	Yeast model system	Procedure	0.00834
Membrane Protein	Saxs	Procedure	0.00835
Membrane Protein	Exercise stress test	Procedure	0.00835
Membrane Protein	Thyroidectomy	Procedure	0.00836
Membrane Protein	Molecular sequence annotation	Procedure	0.00839
Membrane Protein	Gene cloning	Procedure	0.00839
Membrane Protein	Vitamin D measurement	Procedure	0.00841
Membrane Protein	Digestive system surgical procedures	Procedure	0.00841
Membrane Protein	Photoelectron spectroscopy	Procedure	0.00845
Membrane Protein	Cytology procedure	Procedure	0.0085
Membrane Protein	Neuroimaging	Procedure	0.0085
Membrane Protein	Prophylactic cranial irradiation	Procedure	0.00855
Membrane Protein	Prostatectomy	Procedure	0.00858
Membrane Protein	Vitrectomy	Procedure	0.0086
Membrane Protein	Densitometry	Procedure	0.00861
Membrane Protein	Laser capture microdissection	Procedure	0.00864
Membrane Protein	Aortography	Procedure	0.00867
Membrane Protein	Cell migration assays	Procedure	0.00869
Membrane Protein	Disinfection	Procedure	0.0087
Membrane Protein	Hemoglobin B measurement	Procedure	0.00871
Membrane Protein	Fellowships and scholarships	Procedure	0.00873
Membrane Protein	Orthodontic procedure	Procedure	0.00877
Membrane Protein	Data extraction	Procedure	0.00878
Membrane Protein	Hypothermia (central) (local)	Procedure	0.00879
Membrane Protein	Chest X-ray	Procedure	0.00879
Membrane Protein	Optical coherence tomography	Procedure	0.00882
Membrane Protein	Antibiotic prophylaxis	Procedure	0.00882
Membrane Protein	Nutritional support	Procedure	0.00882
Membrane Protein	Immunoelectrophoresis	Procedure	0.00883
Membrane Protein	Elution	Procedure	0.00889
Membrane Protein	Cesarean section of other specified type	Procedure	0.00893
Membrane Protein	Magnetic resonance spectroscopy	Procedure	0.00894
Membrane Protein	Endoscopic retrograde cholangiopancreatography	Procedure	0.009
Membrane Protein	Cerebral blood flow imaging	Procedure	0.00901
