Selection	Association Name	Association Type	Significance
Nucleocapsid Protein	mitochondrial outer membrane	Cellular component	1.0
Nucleocapsid Protein	peroxisome	Cellular component	1.0
Nucleocapsid Protein	centrosome	Cellular component	1.0
Nucleocapsid Protein	neurofilament	Cellular component	1.0
Nucleocapsid Protein	focal adhesion	Cellular component	1.0
Nucleocapsid Protein	pilus	Cellular component	1.0
Nucleocapsid Protein	NADH dehydrogenase complex	Cellular component	1.0
Nucleocapsid Protein	TSC1-TSC2 complex	Cellular component	1.0
Nucleocapsid Protein	periplasmic space	Cellular component	1.0
Nucleocapsid Protein	receptor complex	Cellular component	1.0
Nucleocapsid Protein	catalytic complex	Cellular component	1.0
Nucleocapsid Protein	Zinc	Drug	2.12E-4
Nucleocapsid Protein	INALIMAREV	Drug	2.53E-4
Nucleocapsid Protein	CRL 1005	Drug	0.00163
Nucleocapsid Protein	Histidine	Drug	0.00313
Nucleocapsid Protein	Recombinant Interferon Beta	Drug	0.0035
Nucleocapsid Protein	Therapeutic Immune Globulin	Drug	0.00432
Nucleocapsid Protein	L-Serine	Drug	0.0055
Nucleocapsid Protein	Measles vaccine	Drug	0.00567
Nucleocapsid Protein	Sucrose	Drug	0.00571
Nucleocapsid Protein	gp100 Antigen	Drug	0.00581
Nucleocapsid Protein	L-Alanine	Drug	0.00647
Nucleocapsid Protein	ESTROGENS, ESTERIFIED	Drug	0.00699
Nucleocapsid Protein	Adenovirus Vector	Drug	0.0081
Nucleocapsid Protein	Motavizumab	Drug	0.00811
Nucleocapsid Protein	Rabies vaccine	Drug	0.00831
Nucleocapsid Protein	Recombinant Interferon Gamma	Drug	0.00857
Nucleocapsid Protein	L-Tryptophan	Drug	0.00929
Nucleocapsid Protein	PALIVIZUMAB	Drug	0.0101
Nucleocapsid Protein	Therapeutic Autologous Lymphocytes	Drug	0.0101
Nucleocapsid Protein	ALISPORIVIR	Drug	0.0111
Nucleocapsid Protein	Glucosamine	Drug	0.0124
Nucleocapsid Protein	Recombinant Interferon Alfa	Drug	0.015
Nucleocapsid Protein	5-Iodouracil	Drug	0.0162
Nucleocapsid Protein	SODIUM PHOSPHATE	Drug	0.0164
Nucleocapsid Protein	RIBAVIRIN	Drug	0.0197
Nucleocapsid Protein	Pegargiminase	Drug	0.0198
Nucleocapsid Protein	CpG-28 Oligodeoxynucleotide	Drug	0.0216
Nucleocapsid Protein	Recombinant Interferon	Drug	0.0224
Nucleocapsid Protein	CHLORAMPHENICOL	Drug	0.0239
Nucleocapsid Protein	ALCOHOL	Drug	0.024
Nucleocapsid Protein	Incomplete Freund's Adjuvant	Drug	0.0247
Nucleocapsid Protein	L-Methionine	Drug	0.0252
Nucleocapsid Protein	CALCIUM	Drug	0.0256
Nucleocapsid Protein	Human Immunoglobulin G	Drug	0.026
Nucleocapsid Protein	H1N1 2009 pandemic influenza vaccine	Drug	0.026
Nucleocapsid Protein	Dodecyl Sulfate	Drug	0.0304
Nucleocapsid Protein	Therapeutic Insulin	Drug	0.0307
Nucleocapsid Protein	Guanosine	Drug	0.031
Nucleocapsid Protein	Guanine	Drug	0.0311
Nucleocapsid Protein	Bromelains	Drug	0.0333
Nucleocapsid Protein	Calyculin A	Drug	0.0346
Nucleocapsid Protein	Binetrakin	Drug	0.038
Nucleocapsid Protein	Guanidine	Drug	0.0387
Nucleocapsid Protein	Levamisole	Drug	0.0414
Nucleocapsid Protein	Recombinant 70-kD Heat-Shock Protein	Drug	0.0419
Nucleocapsid Protein	Iron	Drug	0.0421
Nucleocapsid Protein	L-Leucine	Drug	0.0423
Nucleocapsid Protein	Cholesterol	Drug	0.0431
Nucleocapsid Protein	L-Threonine	Drug	0.0436
Nucleocapsid Protein	Japanese encephalitis vaccine	Drug	0.0436
Nucleocapsid Protein	Glutathione	Drug	0.045
Nucleocapsid Protein	Uridine	Drug	0.0466
Nucleocapsid Protein	QS21	Drug	0.0474
Nucleocapsid Protein	DISULFIRAM	Drug	0.0489
Nucleocapsid Protein	Lysine	Drug	0.0498
Nucleocapsid Protein	K-252a	Drug	0.053
Nucleocapsid Protein	TRICHLORMETHIAZIDE	Drug	0.0536
Nucleocapsid Protein	DACTINOMYCIN	Drug	0.0575
Nucleocapsid Protein	Monensin	Drug	0.0598
Nucleocapsid Protein	Cinchocaine	Drug	0.0611
Nucleocapsid Protein	FALIMAREV	Drug	0.0664
Nucleocapsid Protein	7-Methylguanosine	Drug	0.0671
Nucleocapsid Protein	NITRIC OXIDE	Drug	0.0703
Nucleocapsid Protein	PUROMYCIN	Drug	0.0722
Nucleocapsid Protein	Mumps vaccine	Drug	0.0753
Nucleocapsid Protein	SULFACETAMIDE	Drug	0.0781
Nucleocapsid Protein	Arginine	Drug	0.082
Nucleocapsid Protein	Pyroglutamic Acid	Drug	0.0853
Nucleocapsid Protein	L-Proline	Drug	0.0873
Nucleocapsid Protein	Therapeutic Progesterone	Drug	0.0899
Nucleocapsid Protein	Saline	Drug	0.0932
Nucleocapsid Protein	Trifluoroethanol	Drug	0.104
Nucleocapsid Protein	NITAZOXANIDE	Drug	0.108
Nucleocapsid Protein	Potassium	Drug	0.109
Nucleocapsid Protein	PROPIOLACTONE	Drug	0.11
Nucleocapsid Protein	Influenza vaccine	Drug	0.112
Nucleocapsid Protein	Streptavidin	Drug	0.112
Nucleocapsid Protein	Autologous Lymphocyte	Drug	0.118
Nucleocapsid Protein	Protein C	Drug	0.12
Nucleocapsid Protein	Uridine-Diphosphate-N-Acetylglucosamine	Drug	0.12
Nucleocapsid Protein	Heparin	Drug	0.122
Nucleocapsid Protein	Lipopolysaccharide	Drug	0.127
Nucleocapsid Protein	LATRUNCULIN B	Drug	0.133
Nucleocapsid Protein	SPINOSAD	Drug	0.133
Nucleocapsid Protein	CYCLOPHOSPHAMIDE	Drug	0.137
Nucleocapsid Protein	L-Aspartic Acid	Drug	0.147
Nucleocapsid Protein	DEOXYCHOLIC ACID	Drug	0.151
Nucleocapsid Protein	Rimantadine	Drug	0.154
Nucleocapsid Protein	Ditiocarb	Drug	0.166
Nucleocapsid Protein	Adenine	Drug	0.168
Nucleocapsid Protein	CISPLATIN	Drug	0.173
Nucleocapsid Protein	Yellow fever vaccine	Drug	0.174
Nucleocapsid Protein	PREDNISOLONE	Drug	0.178
Nucleocapsid Protein	Acetylcholine	Drug	0.182
Nucleocapsid Protein	OPRELVEKIN	Drug	0.182
Nucleocapsid Protein	LACTIC ACID	Drug	0.189
Nucleocapsid Protein	Perflutren Protein-Type A Microspheres	Drug	0.193
Nucleocapsid Protein	Poly IC	Drug	0.194
Nucleocapsid Protein	CALCITRIOL	Drug	0.197
Nucleocapsid Protein	MYELOPEROXIDASE	Drug	0.204
Nucleocapsid Protein	ADENOSINE	Drug	0.209
Nucleocapsid Protein	Lithium	Drug	0.214
Nucleocapsid Protein	Sodium Dichloroacetate	Drug	0.218
Nucleocapsid Protein	CHYMOTRYPSIN	Drug	0.228
Nucleocapsid Protein	TYROSINE	Drug	0.232
Nucleocapsid Protein	RUXOLITINIB	Drug	0.232
Nucleocapsid Protein	DEXAMETHASONE	Drug	0.233
Nucleocapsid Protein	Indole	Drug	0.243
Nucleocapsid Protein	AURANOFIN	Drug	0.244
Nucleocapsid Protein	FOLLITROPIN ALFA/BETA	Drug	0.261
Nucleocapsid Protein	Cytidine	Drug	0.27
Nucleocapsid Protein	nocodazole	Drug	0.285
Nucleocapsid Protein	Isoproterenol	Drug	0.286
Nucleocapsid Protein	SIROLIMUS	Drug	0.29
Nucleocapsid Protein	SULFANILAMIDE	Drug	0.3
Nucleocapsid Protein	Adenosine Triphosphate	Drug	0.306
Nucleocapsid Protein	IODIXANOL	Drug	0.31
Nucleocapsid Protein	Suramin	Drug	0.311
Nucleocapsid Protein	UREA	Drug	0.314
Nucleocapsid Protein	ZIDOVUDINE	Drug	0.316
Nucleocapsid Protein	ZANAMIVIR	Drug	0.323
Nucleocapsid Protein	PACLITAXEL	Drug	0.323
Nucleocapsid Protein	ZALCITABINE	Drug	0.354
Nucleocapsid Protein	GLYCINE	Drug	0.358
Nucleocapsid Protein	Recombinant Interleukin-12	Drug	0.363
Nucleocapsid Protein	Acetic Acid	Drug	0.369
Nucleocapsid Protein	Dichloroacetic Acid	Drug	0.375
Nucleocapsid Protein	L-Isoleucine	Drug	0.379
Nucleocapsid Protein	Adenosine monophosphate	Drug	0.382
Nucleocapsid Protein	CYCLOSPORINE	Drug	0.383
Nucleocapsid Protein	Vitamin D Compound	Drug	0.387
Nucleocapsid Protein	Geldanamycin	Drug	0.4
Nucleocapsid Protein	Selenium	Drug	0.419
Nucleocapsid Protein	MYRISTIC ACID	Drug	0.422
Nucleocapsid Protein	Recombinant Tumor Necrosis Factor Family Protein	Drug	0.438
Nucleocapsid Protein	Polyunsaturated Fatty Acid	Drug	0.446
Nucleocapsid Protein	Maltose	Drug	0.467
Nucleocapsid Protein	Anisomycin	Drug	0.484
Nucleocapsid Protein	Eucalyptol	Drug	0.485
Nucleocapsid Protein	Glutamic Acid	Drug	0.493
Nucleocapsid Protein	NIACINAMIDE	Drug	0.517
Nucleocapsid Protein	Garlic	Drug	0.529
Nucleocapsid Protein	Mecasermin	Drug	0.535
Nucleocapsid Protein	TETRACYCLINE	Drug	0.542
Nucleocapsid Protein	Bafilomycin A1	Drug	0.548
Nucleocapsid Protein	Rhodamine 6g	Drug	0.575
Nucleocapsid Protein	Verapamil	Drug	0.584
Nucleocapsid Protein	Erythromycin	Drug	0.598
Nucleocapsid Protein	Enoxolone	Drug	0.606
Nucleocapsid Protein	Formaldehyde	Drug	0.638
Nucleocapsid Protein	substance P	Drug	0.662
Nucleocapsid Protein	Inositol	Drug	0.663
Nucleocapsid Protein	MAGNESIUM OXIDE	Drug	0.663
Nucleocapsid Protein	TACROLIMUS	Drug	0.664
Nucleocapsid Protein	Recombinant CD40-Ligand	Drug	0.69
Nucleocapsid Protein	Phendimetrazine	Drug	0.69
Nucleocapsid Protein	PHYTONADIONE	Drug	0.712
Nucleocapsid Protein	Formic Acid	Drug	0.723
Nucleocapsid Protein	MASOPROCOL	Drug	0.741
Nucleocapsid Protein	Galactose	Drug	0.768
Nucleocapsid Protein	DIMETHYL SULFOXIDE	Drug	0.82
Nucleocapsid Protein	METRIZAMIDE	Drug	0.827
Nucleocapsid Protein	Recombinant Interleukin-6	Drug	0.871
Nucleocapsid Protein	COLLAGENASE	Drug	0.882
Nucleocapsid Protein	Toluene	Drug	0.887
Nucleocapsid Protein	Forskolin	Drug	0.917
Nucleocapsid Protein	Chloroquine	Drug	0.97
Nucleocapsid Protein	Magnesium	Drug	1.0
Nucleocapsid Protein	Alkaline Phosphatase	Drug	1.0
Nucleocapsid Protein	Thymidine	Drug	1.0
Nucleocapsid Protein	Recombinant Tumor Necrosis Factor-Alpha	Drug	1.0
Nucleocapsid Protein	GLYCERIN	Drug	1.0
Nucleocapsid Protein	L-Phenylalanine	Drug	1.0
Nucleocapsid Protein	GLUTAMINE	Drug	1.0
Nucleocapsid Protein	EDETATE CALCIUM DISODIUM	Drug	1.0
Nucleocapsid Protein	Broxuridine	Drug	1.0
Nucleocapsid Protein	BIOTIN	Drug	1.0
Nucleocapsid Protein	L-Valine	Drug	1.0
Nucleocapsid Protein	Fluorescein	Drug	1.0
Nucleocapsid Protein	ALUMINUM HYDROXIDE	Drug	1.0
Nucleocapsid Protein	ALDESLEUKIN	Drug	1.0
Nucleocapsid Protein	COLCHICINE	Drug	1.0
Nucleocapsid Protein	CALCIUM CARBONATE	Drug	1.0
Nucleocapsid Protein	POLYTETRAFLUOROETHYLENE	Drug	1.0
Nucleocapsid Protein	THIAMINE	Drug	1.0
Nucleocapsid Protein	L-Asparagine	Drug	1.0
Nucleocapsid Protein	DOXYCYCLINE	Drug	1.0
Nucleocapsid Protein	Chlorpromazine	Drug	1.0
Nucleocapsid Protein	Vinblastine	Drug	1.0
Nucleocapsid Protein	MANNITOL	Drug	1.0
Nucleocapsid Protein	POTASSIUM CHLORIDE	Drug	1.0
Nucleocapsid Protein	ETOPOSIDE	Drug	1.0
Nucleocapsid Protein	ACYCLOVIR	Drug	1.0
Nucleocapsid Protein	Ribose	Drug	1.0
Nucleocapsid Protein	Propidium	Drug	1.0
Nucleocapsid Protein	Phenol	Drug	1.0
Nucleocapsid Protein	Thymine	Drug	1.0
Nucleocapsid Protein	Camptothecin	Drug	1.0
Nucleocapsid Protein	ACETYLCYSTEINE	Drug	1.0
Nucleocapsid Protein	Recombinant Macrophage Colony-Stimulating Factor	Drug	1.0
Nucleocapsid Protein	Hypertonic Saline	Drug	1.0
Nucleocapsid Protein	S-Adenosylmethionine	Drug	1.0
Nucleocapsid Protein	Succinic acid	Drug	1.0
Nucleocapsid Protein	Pyridoxal	Drug	1.0
Nucleocapsid Protein	Oseltamivir	Drug	1.0
Nucleocapsid Protein	NEVIRAPINE	Drug	1.0
Nucleocapsid Protein	IDOXURIDINE	Drug	1.0
Nucleocapsid Protein	Bleomycin	Drug	1.0
Nucleocapsid Protein	CARISOPRODOL	Drug	1.0
Nucleocapsid Protein	NYSTATIN	Drug	1.0
Nucleocapsid Protein	MAGNESIUM SULFATE	Drug	1.0
Nucleocapsid Protein	ESTRONE	Drug	1.0
Nucleocapsid Protein	LAMIVUDINE	Drug	1.0
Nucleocapsid Protein	Cysteamine	Drug	1.0
Nucleocapsid Protein	DIDANOSINE	Drug	1.0
Nucleocapsid Protein	CYTARABINE	Drug	1.0
Nucleocapsid Protein	Papaverine	Drug	1.0
Nucleocapsid Protein	Kanamycin	Drug	1.0
Nucleocapsid Protein	SODIUM BICARBONATE	Drug	1.0
Nucleocapsid Protein	SORBITOL	Drug	1.0
Nucleocapsid Protein	Methylamine	Drug	1.0
Nucleocapsid Protein	Staurosporine	Drug	1.0
Nucleocapsid Protein	Resveratrol	Drug	1.0
Nucleocapsid Protein	Acetamide	Drug	1.0
Nucleocapsid Protein	Benzimidazole	Drug	1.0
Nucleocapsid Protein	Beta-Alanine	Drug	1.0
Nucleocapsid Protein	Uracil	Drug	1.0
Nucleocapsid Protein	Cardiolipin	Drug	1.0
Nucleocapsid Protein	Adamantane	Drug	1.0
Nucleocapsid Protein	TROMETHAMINE	Drug	1.0
Nucleocapsid Protein	Benzoic Acid	Drug	1.0
Nucleocapsid Protein	Palmitic Acid	Drug	1.0
Nucleocapsid Protein	Diphosphate	Drug	1.0
Nucleocapsid Protein	Quercetin	Drug	1.0
Nucleocapsid Protein	APROTININ	Drug	1.0
Nucleocapsid Protein	Measles+Mumps+Rubella vaccine	Drug	1.0
Nucleocapsid Protein	Smallpox vaccine	Drug	1.0
Nucleocapsid Protein	Muromonab	Drug	1.0
Nucleocapsid Protein	Methylene Blue	Drug	1.0
Nucleocapsid Protein	Tetrodotoxin	Drug	1.0
Nucleocapsid Protein	SODIUM FLUORIDE	Drug	1.0
Nucleocapsid Protein	Coenzyme Q10	Drug	1.0
Nucleocapsid Protein	Inosine	Drug	1.0
Nucleocapsid Protein	Tetraethylammonium	Drug	1.0
Nucleocapsid Protein	PROTIRELIN	Drug	1.0
Nucleocapsid Protein	nucleic acid binding	Molecular function	5.27E-5
Nucleocapsid Protein	RNA binding	Molecular function	7.3E-5
Nucleocapsid Protein	retroviral strand transfer activity	Molecular function	2.44E-4
Nucleocapsid Protein	protein binding	Molecular function	3.54E-4
Nucleocapsid Protein	Notch binding	Molecular function	3.64E-4
Nucleocapsid Protein	RNA-DNA hybrid ribonuclease activity	Molecular function	4.21E-4
Nucleocapsid Protein	annealing activity	Molecular function	4.23E-4
Nucleocapsid Protein	zinc ion binding	Molecular function	6.43E-4
Nucleocapsid Protein	phosphoprotein binding	Molecular function	7.12E-4
Nucleocapsid Protein	acetylesterase activity	Molecular function	0.00112
Nucleocapsid Protein	dUTP diphosphatase activity	Molecular function	0.00118
Nucleocapsid Protein	base pairing	Molecular function	0.00167
Nucleocapsid Protein	peptide binding	Molecular function	0.00431
Nucleocapsid Protein	protein self-association	Molecular function	0.00465
Nucleocapsid Protein	RNA polymerase activity	Molecular function	0.00529
Nucleocapsid Protein	RNA-directed DNA polymerase activity	Molecular function	0.00562
Nucleocapsid Protein	poly(A) binding	Molecular function	0.00602
Nucleocapsid Protein	DNA-directed DNA polymerase activity	Molecular function	0.00671
Nucleocapsid Protein	metal ion binding	Molecular function	0.00799
Nucleocapsid Protein	single-stranded RNA binding	Molecular function	0.00839
Nucleocapsid Protein	protein kinase activity	Molecular function	0.00979
Nucleocapsid Protein	endonuclease activity	Molecular function	0.0149
Nucleocapsid Protein	protease binding	Molecular function	0.015
Nucleocapsid Protein	cytidine deaminase activity	Molecular function	0.0194
Nucleocapsid Protein	luciferin monooxygenase activity	Molecular function	0.0226
Nucleocapsid Protein	DNA nucleotidylexotransferase activity	Molecular function	0.0248
Nucleocapsid Protein	vitamin D receptor binding	Molecular function	0.0254
Nucleocapsid Protein	DNA binding	Molecular function	0.0285
Nucleocapsid Protein	phosphoprotein phosphatase activity	Molecular function	0.0312
Nucleocapsid Protein	magnesium ion binding	Molecular function	0.0319
Nucleocapsid Protein	protein disulfide isomerase activity	Molecular function	0.0333
Nucleocapsid Protein	protein tag	Molecular function	0.0339
Nucleocapsid Protein	maltose binding	Molecular function	0.0346
Nucleocapsid Protein	cysteine-type peptidase activity	Molecular function	0.0465
Nucleocapsid Protein	anion binding	Molecular function	0.0501
Nucleocapsid Protein	DNA polymerase activity	Molecular function	0.0684
Nucleocapsid Protein	pyruvate kinase activity	Molecular function	0.073
Nucleocapsid Protein	ribosome binding	Molecular function	0.0744
Nucleocapsid Protein	motor activity	Molecular function	0.0815
Nucleocapsid Protein	actin filament binding	Molecular function	0.0853
Nucleocapsid Protein	double-stranded RNA binding	Molecular function	0.0859
Nucleocapsid Protein	actin binding	Molecular function	0.0909
Nucleocapsid Protein	enzyme binding	Molecular function	0.123
Nucleocapsid Protein	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	Molecular function	0.134
Nucleocapsid Protein	microtubule binding	Molecular function	0.171
Nucleocapsid Protein	antigen binding	Molecular function	0.18
Nucleocapsid Protein	GTPase activity	Molecular function	0.184
Nucleocapsid Protein	NF-kappaB binding	Molecular function	0.206
Nucleocapsid Protein	single-stranded DNA binding	Molecular function	0.256
Nucleocapsid Protein	helicase activity	Molecular function	0.256
Nucleocapsid Protein	ribonuclease P activity	Molecular function	0.259
Nucleocapsid Protein	receptor binding	Molecular function	0.267
Nucleocapsid Protein	GTP binding	Molecular function	0.588
Nucleocapsid Protein	catalytic activity	Molecular function	0.677
Nucleocapsid Protein	narrow pore, gated channel activity	Molecular function	0.688
Nucleocapsid Protein	iron ion binding	Molecular function	0.746
Nucleocapsid Protein	nucleotide binding	Molecular function	0.755
Nucleocapsid Protein	kinase activity	Molecular function	1.0
Nucleocapsid Protein	peptidase activity	Molecular function	1.0
Nucleocapsid Protein	DBD domain binding	Molecular function	1.0
Nucleocapsid Protein	ATPase activity	Molecular function	1.0
Nucleocapsid Protein	hydrolase activity, acting on ester bonds	Molecular function	1.0
Nucleocapsid Protein	transcription factor binding	Molecular function	1.0
Nucleocapsid Protein	Diarrhea	Symptom	0.00287
Nucleocapsid Protein	Severe diarrhea	Symptom	0.00787
Nucleocapsid Protein	Koplik spot	Symptom	0.0111
Nucleocapsid Protein	Watery diarrhea	Symptom	0.0118
Nucleocapsid Protein	Spots on skin	Symptom	0.0161
Nucleocapsid Protein	Blotch	Symptom	0.0347
Nucleocapsid Protein	Absence of sensation	Symptom	0.0384
Nucleocapsid Protein	Body weight problem	Symptom	0.0468
Nucleocapsid Protein	Seizures	Symptom	0.0692
Nucleocapsid Protein	Catarrh	Symptom	0.0841
Nucleocapsid Protein	Headache	Symptom	0.1
Nucleocapsid Protein	Respiratory signs and symptoms	Symptom	0.13
Nucleocapsid Protein	Signs and symptoms	Symptom	0.147
Nucleocapsid Protein	Stiffness	Symptom	0.158
Nucleocapsid Protein	Asthenia	Symptom	0.17
Nucleocapsid Protein	Dyspnea	Symptom	0.321
Nucleocapsid Protein	Vomiting	Symptom	0.331
Nucleocapsid Protein	Erythema	Symptom	0.358
Nucleocapsid Protein	Starvation	Symptom	0.378
Nucleocapsid Protein	Emaciation	Symptom	0.421
Nucleocapsid Protein	Prodrome	Symptom	0.454
Nucleocapsid Protein	Nose discharge	Symptom	0.479
Nucleocapsid Protein	Convulsions	Symptom	0.609
Nucleocapsid Protein	Heartburn acidity	Symptom	0.802
Nucleocapsid Protein	Fluctuation	Symptom	1.0
Nucleocapsid Protein	Respiratory distress	Symptom	1.0
Nucleocapsid Protein	Ataxia	Symptom	1.0
Nucleocapsid Protein	Coughing	Symptom	1.0
Nucleocapsid Protein	Tremor	Symptom	1.0
Nucleocapsid Protein	Muscle rigidity	Symptom	1.0
Nucleocapsid Protein	Exhaustion	Symptom	1.0
Nucleocapsid Protein	Focal seizures	Symptom	1.0
Nucleocapsid Protein	Photophobia	Symptom	1.0
Nucleocapsid Protein	Toothache	Symptom	1.0
Nucleocapsid Protein	Rhinorrhea	Symptom	1.0
Nucleocapsid Protein	Lethargy	Symptom	1.0
Nucleocapsid Protein	Macule	Symptom	1.0
Nucleocapsid Protein	Respiratory problems	Symptom	1.0
Nucleocapsid Protein	Myalgia	Symptom	1.0
Nucleocapsid Protein	CHN1	Gene/Protein	1.75E-5
Nucleocapsid Protein	MTHPR	Gene/Protein	3.19E-5
Nucleocapsid Protein	OCA2	Gene/Protein	3.33E-5
Nucleocapsid Protein	C9orf69	Gene/Protein	1.35E-4
Nucleocapsid Protein	MX1	Gene/Protein	2.39E-4
Nucleocapsid Protein	ZNF274	Gene/Protein	2.41E-4
Nucleocapsid Protein	VTRNA1-1	Gene/Protein	2.51E-4
Nucleocapsid Protein	CDSN	Gene/Protein	2.59E-4
Nucleocapsid Protein	ERVW-1	Gene/Protein	3.99E-4
Nucleocapsid Protein	CWC15	Gene/Protein	5.02E-4
Nucleocapsid Protein	PRB3	Gene/Protein	5.56E-4
Nucleocapsid Protein	PBRM1	Gene/Protein	5.57E-4
Nucleocapsid Protein	MRPL28	Gene/Protein	6.0E-4
Nucleocapsid Protein	SUB1	Gene/Protein	6.53E-4
Nucleocapsid Protein	SH2D3C	Gene/Protein	6.74E-4
Nucleocapsid Protein	MYOM2	Gene/Protein	7.21E-4
Nucleocapsid Protein	MT-RNR2	Gene/Protein	7.24E-4
Nucleocapsid Protein	TAF12	Gene/Protein	7.7E-4
Nucleocapsid Protein	IV	Gene/Protein	8.48E-4
Nucleocapsid Protein	ASZ1	Gene/Protein	9.48E-4
Nucleocapsid Protein	CRYGEP	Gene/Protein	9.52E-4
Nucleocapsid Protein	FGL2	Gene/Protein	9.56E-4
Nucleocapsid Protein	KIAA1549L	Gene/Protein	9.67E-4
Nucleocapsid Protein	EXOSC3	Gene/Protein	0.001
Nucleocapsid Protein	S100A10	Gene/Protein	0.00113
Nucleocapsid Protein	FAM72B	Gene/Protein	0.00125
Nucleocapsid Protein	POLE3	Gene/Protein	0.00134
Nucleocapsid Protein	CTTNBP2	Gene/Protein	0.0014
Nucleocapsid Protein	GNL3	Gene/Protein	0.00151
Nucleocapsid Protein	ATF7	Gene/Protein	0.00153
Nucleocapsid Protein	IRF3	Gene/Protein	0.00157
Nucleocapsid Protein	PSMD1	Gene/Protein	0.0016
Nucleocapsid Protein	SH2D3A	Gene/Protein	0.00161
Nucleocapsid Protein	CDV3	Gene/Protein	0.00163
Nucleocapsid Protein	POLE4	Gene/Protein	0.00176
Nucleocapsid Protein	POLD4	Gene/Protein	0.00176
Nucleocapsid Protein	IGKV3D-15	Gene/Protein	0.00176
Nucleocapsid Protein	OTOS	Gene/Protein	0.00176
Nucleocapsid Protein	TRIM10	Gene/Protein	0.00177
Nucleocapsid Protein	SPINK5	Gene/Protein	0.00185
Nucleocapsid Protein	RNF135	Gene/Protein	0.00187
Nucleocapsid Protein	DDX58	Gene/Protein	0.00201
Nucleocapsid Protein	LRCH1	Gene/Protein	0.00204
Nucleocapsid Protein	NOL6	Gene/Protein	0.00217
